Date,Average temperature [°C],Snow depth [cm],Cloud cover [1/8],Direct solar radiation mean [W/m2]
2013-07-14,17.7,-,0.0,503.9
2013-07-15,16.1,-,8.0,640.0
2013-07-16,14.9,-,7.0,577.7
2013-07-17,15.5,-,0.0,690.4
2013-07-18,14.7,-,7.0,1.8
2013-07-19,13.0,-,7.0,11.95
2013-07-20,15.1,-,0.0,21.15
2013-07-21,14.1,-,7.0,1.5
2013-07-22,14.3,-,8.0,2.2
2013-07-23,18.3,-,8.0,2.1
2013-07-24,16.3,-,0.0,1.9
2013-07-25,19.0,-,8.0,239.2
2013-07-26,16.2,-,0.0,234.2
2013-07-27,19.1,-,0.0,726.25
2013-07-28,18.7,-,7.0,462.3
2013-07-29,18.7,-,0.0,2.3
2013-07-30,19.6,-,8.0,0.5
2013-07-31,18.3,-,7.0,104.2
2013-08-01,15.9,-,0.0,4.2
2013-08-02,17.5,-,3.0,72.05000000000001
2013-08-03,18.8,-,0.0,594.4000000000001
2013-08-04,19.8,-,3.0,415.8
2013-08-05,19.4,-,7.0,484.95
2013-08-06,17.4,-,0.0,538.25
2013-08-07,18.5,-,0.0,2.7
2013-08-08,21.7,-,7.0,1.8
2013-08-09,18.9,-,7.0,0.9
2013-08-10,17.5,-,7.0,1.6
2013-08-11,16.6,-,7.0,75.6
2013-08-12,14.2,-,0.0,11.8
2013-08-13,14.9,-,7.0,227.8
2013-08-14,13.2,-,7.0,0.4
2013-08-15,15.9,-,7.0,353.65
2013-08-16,15.7,-,0.0,569.6
2013-08-17,15.2,-,0.0,1.4
2013-08-18,18.5,-,7.0,15.8
2013-08-19,17.3,-,7.0,339.9
2013-08-20,16.0,-,5.0,229.55
2013-08-21,16.0,-,7.0,221.1
2013-08-22,14.7,-,5.0,3.2
2013-08-23,11.8,-,0.0,535.3
2013-08-24,11.8,-,0.0,607.9
2013-08-25,13.1,-,0.0,782.8
2013-08-26,14.0,-,0.0,731.1
2013-08-27,14.1,-,0.0,664.9
2013-08-28,14.0,-,0.0,2.0
2013-08-29,12.5,-,1.0,1.6
2013-08-30,12.7,-,7.0,1.0
2013-08-31,14.1,-,7.0,1.1
2013-09-01,14.2,-,7.0,0.7
2013-09-02,9.5,-,0.0,1.5
2013-09-03,12.0,-,0.0,1.8
2013-09-04,11.8,-,0.0,2.5
2013-09-05,13.1,-,0.0,4.2
2013-09-06,11.9,-,0.0,1.6
2013-09-11,14.7,-,8.0,3.5
2013-09-12,14.2,-,1.0,3.7
2013-09-13,13.6,-,0.0,4.95
2013-09-14,11.7,-,0.0,688.6
2013-09-15,10.6,-,0.0,3.0
2013-09-16,12.5,-,0.0,1.7
2013-09-17,13.5,-,8.0,0.8
2013-09-18,13.6,-,7.0,0.3
2013-09-19,14.8,-,8.0,0.2
2013-09-20,14.0,-,7.0,0.8
2013-09-21,12.6,-,8.0,1.1
2013-09-22,8.4,-,0.0,102.5
2013-09-23,8.0,-,0.0,1.2
2013-09-24,6.4,-,8.0,2.6
2013-09-25,2.3,-,3.0,3.1
2013-09-26,2.7,-,0.0,1.0
2013-09-27,7.0,-,8.0,1.3
2013-09-28,6.1,-,1.0,1.1
2013-09-29,5.9,-,7.0,0.6
2013-09-30,2.3,-,8.0,1.2
2013-10-01,3.3,-,8.0,1.2
2013-10-02,2.4,-,0.0,1.8
2013-10-03,5.5,-,1.0,559.6
2013-10-04,5.3,-,0.0,439.3
2013-10-05,9.8,-,1.0,0.7
2013-10-06,10.6,-,7.0,0.9
2013-10-07,10.7,-,8.0,0.6
2013-10-08,11.1,-,9.0,0.4
2013-10-09,12.3,-,8.0,0.3
2013-10-10,11.6,-,8.0,0.3
2013-10-11,7.3,-,7.0,129.8
2013-10-12,4.9,-,0.0,1.6
2013-10-14,3.0,-,0.0,310.7
2013-10-15,8.0,-,3.0,0.5
2013-10-16,0.4,-,5.0,231.35
2013-10-17,0.9,-,5.0,0.5
2013-10-18,2.0,-,7.0,1.0
2013-10-19,1.6,-,5.0,1.3
2013-10-20,-1.6,-,0.0,2.3
2013-10-21,-3.0,-,1.0,2.25
2013-10-22,-1.7,-,0.0,1.3
2013-10-23,7.7,-,7.0,0.3
2013-10-24,10.5,-,8.0,0.3
2013-10-25,7.4,-,7.0,0.7
2013-10-26,5.8,-,0.0,0.5
2013-10-28,10.3,-,7.0,0.4
2013-10-29,9.2,-,7.0,0.4
2013-10-30,5.3,-,8.0,0.8
2013-10-31,3.6,-,7.0,1.5
2013-11-01,8.1,-,8.0,0.6
2013-11-02,7.1,-,7.0,0.6
2013-11-03,3.5,-,7.0,0.6
2013-11-04,6.4,-,8.0,0.4
2013-11-05,6.0,-,7.0,0.3
2013-11-06,3.5,-,5.0,1.0
2013-11-07,2.9,-,7.0,0.8
2013-11-08,3.9,-,7.0,0.6
2013-11-09,5.9,-,7.0,0.4
2013-11-10,5.1,-,8.0,0.5
2013-11-11,1.1,-,3.0,1.3
2013-11-12,3.8,-,5.0,0.7
2013-11-13,5.5,-,7.0,0.3
2013-11-14,2.3,-,0.0,0.9
2013-11-15,3.7,-,7.0,0.7
2013-11-16,6.6,-,8.0,0.5
2013-11-17,5.5,-,3.0,0.8
2013-11-18,1.8,-,0.0,1.05
2013-11-19,5.3,-,8.0,0.4
2013-11-20,3.7,-,8.0,0.6
2013-11-21,3.8,-,8.0,0.4
2013-11-22,4.7,-,8.0,0.6
2013-11-23,0.3,-,7.0,1.2
2013-11-24,0.0,-,8.0,1.1
2013-11-25,-3.5,-,3.0,1.2
2013-11-26,-5.0,-,0.0,1.5
2013-11-27,3.8,-,8.0,0.6
2013-11-28,3.0,-,5.0,0.5
2013-11-29,-3.0,-,8.0,2.4
2013-11-30,-3.6,-,7.0,1.3
2013-12-01,0.4,-,8.0,1.3
2013-12-02,-2.8,-,5.0,1.2
2013-12-03,2.9,-,8.0,0.7
2013-12-04,-3.9,-,7.0,2.0
2013-12-05,-0.7,-,8.0,0.9
2013-12-06,0.7,-,8.0,0.3
2013-12-07,-1.5,-,8.0,0.7
2013-12-08,-4.6,-,7.0,0.8
2013-12-09,-10.1,-,7.0,1.2
2013-12-10,-5.6,-,0.0,1.1
2013-12-11,1.9,-,9.0,0.8
2013-12-12,3.3,-,9.0,0.7
2013-12-13,1.4,-,1.0,0.4
2013-12-14,-6.3,-,,1.0
2013-12-15,0.4,-,7.0,0.3
2013-12-16,4.0,-,8.0,0.5
2013-12-17,4.1,-,8.0,0.4
2013-12-18,1.1,-,8.0,0.8
2013-12-19,1.7,-,7.0,0.3
2013-12-20,2.9,-,7.0,0.4
2013-12-21,3.9,-,8.0,0.4
2013-12-22,5.5,-,8.0,0.2
2013-12-23,3.7,-,7.0,0.4
2013-12-24,3.4,-,7.0,0.4
2013-12-25,4.8,-,8.0,0.2
2013-12-26,4.2,-,7.0,0.3
2013-12-27,3.9,-,9.0,0.2
2013-12-28,5.0,-,8.0,0.3
2013-12-29,4.7,-,7.0,0.3
2013-12-30,2.9,-,7.0,0.3
2013-12-31,3.4,-,3.0,0.5
2014-01-01,3.4,-,8.0,0.2
2014-01-02,0.3,-,7.0,0.3
2014-01-03,0.7,-,7.0,0.2
2014-01-04,1.3,-,7.0,0.3
2014-01-05,3.8,-,8.0,0.4
2014-01-06,1.6,-,7.0,0.2
2014-01-07,3.0,-,8.0,0.3
2014-01-08,5.0,-,9.0,0.5
2014-01-09,3.8,-,8.0,0.5
2014-01-10,0.9,-,8.0,0.4
2014-01-11,-3.8,-,8.0,0.7
2014-01-12,-8.0,-,8.0,0.9
2014-01-13,-12.2,-,7.0,1.2
2014-01-14,-17.5,-,0.0,3.0
2014-01-15,-15.0,-,1.0,3.0
2014-01-16,-14.3,-,7.0,1.7
2014-01-17,-15.6,-,0.0,1.6
2014-01-18,-15.4,-,1.0,1.4
2014-01-19,-16.6,-,0.0,2.6
2014-01-20,-16.9,-,7.0,2.7
2014-01-21,-13.8,-,7.0,1.9
2014-01-22,-18.5,-,1.0,3.0
2014-01-23,-18.7,-,7.0,1.7
2014-01-24,-20.6,-,3.0,2.3
2014-01-25,-11.5,-,5.0,1.8
2014-01-26,-8.0,-,8.0,0.9
2014-01-27,-8.5,-,8.0,0.3
2014-01-28,-8.9,-,7.0,0.5
2014-01-29,-9.8,-,1.0,246.1
2014-01-30,-11.7,-,1.0,0.6
2014-01-31,-11.6,-,0.0,0.4
2014-02-01,-6.5,-,,0.2
2014-02-02,-3.8,-,,0.2
2014-02-03,-0.5,-,,0.6
2014-02-04,-0.3,-,,0.4
2014-02-05,-3.8,-,8.0,0.3
2014-02-06,-8.3,-,5.0,0.7
2014-02-07,-2.1,-,8.0,0.5
2014-02-08,1.6,-,8.0,0.4
2014-02-09,2.1,-,7.0,0.4
2014-02-10,1.2,-,8.0,0.2
2014-02-11,0.3,-,7.0,0.6
2014-02-12,0.5,-,8.0,0.4
2014-02-13,0.9,-,8.0,0.6
2014-02-14,0.1,-,7.0,0.3
2014-02-15,-0.2,-,7.0,0.3
2014-02-16,1.2,-,7.0,0.3
2014-02-17,1.6,-,8.0,0.5
2014-02-18,0.9,-,9.0,0.7
2014-02-19,-0.1,-,8.0,1.0
2014-02-20,-1.9,-,8.0,0.4
2014-02-21,-2.3,-,7.0,0.4
2014-02-22,1.8,-,8.0,0.5
2014-02-23,3.0,-,8.0,0.6
2014-02-24,3.7,-,7.0,0.5
2014-02-25,1.1,-,1.0,0.3
2014-02-26,-1.2,-,0.0,0.4
2014-02-27,0.3,-,8.0,0.3
2014-02-28,0.2,-,7.0,0.4
2014-03-01,0.0,-,8.0,0.9
2014-03-02,0.2,-,8.0,0.2
2014-03-03,0.8,-,9.0,0.5
2014-03-04,1.2,-,9.0,0.6
2014-03-05,0.8,-,7.0,0.5
2014-03-06,-0.2,-,3.0,0.6
2014-03-07,1.8,-,7.0,0.4
2014-03-08,3.7,-,7.0,1.2
2006-04-02,-1.5,21,8.0,4.1
2006-04-03,1.0,22,7.0,3.2
2006-04-04,1.0,20,7.0,3.9
2006-04-05,0.9,19,8.0,8.2
2006-04-06,0.1,18,1.0,31.8
2006-04-07,0.3,18,7.0,8.2
2006-04-08,1.0,18,9.0,-
2006-04-09,3.5,18,7.0,-
2006-04-10,1.0,10,7.0,-
2006-04-11,1.2,10,8.0,5.4
2006-04-12,2.3,10,8.0,157.9
2006-04-13,1.9,8,7.0,-
2006-04-14,3.5,5,7.0,-
2006-04-15,2.9,3,8.0,-
2006-04-16,2.1,2,9.0,-
2006-04-17,3.5,0,8.0,-
2006-04-18,3.1,0,7.0,-
2006-04-19,3.8,0,7.0,88.6
2006-04-20,2.6,0,0.0,13.5
2006-04-21,4.5,-1,9.0,169.8
2006-04-22,4.1,-1,0.0,239.6
2006-04-23,3.7,-1,0.0,290.7
2006-04-24,4.5,-1,0.0,284.7
2006-04-25,6.7,-1,7.0,81.6
2006-04-26,9.2,-1,8.0,200
2006-04-27,8.1,-1,0.0,174.2
2006-04-28,10.1,-1,0.0,149.7
2006-04-29,9.7,-1,1.0,169.5
2006-04-30,7.4,-1,0.0,300.4
2006-05-01,8.6,-1,0.0,250.3
2006-05-02,9.9,-1,3.0,83.4
2006-05-03,11.8,-1,8.0,122
2006-05-04,11.1,-1,0.0,218.8
2006-05-05,12.4,-1,0.0,228.4
2006-05-06,13.4,-1,1.0,267.1
2006-05-07,15.2,-1,0.0,273.1
2006-05-08,13.3,-1,0.0,235.7
2006-05-09,14.9,-1,0.0,298.2
2006-05-10,11.3,-1,0.0,300.2
2006-05-11,9.5,-1,0.0,226.5
2006-05-12,10.3,-1,0.0,148.4
2006-05-13,10.3,-1,5.0,107.2
2006-05-14,7.6,-1,0.0,319.3
2006-05-15,4.8,-1,3.0,106.7
2006-05-16,4.6,-1,0.0,206.9
2006-05-17,5.5,-1,0.0,329.3
2006-05-18,6.5,-1,7.0,179.3
2006-05-19,9.1,-1,7.0,74.3
2006-05-20,8.4,-1,8.0,3.1
2006-05-21,10.8,-1,7.0,42.2
2006-05-22,14.1,-1,8.0,180.9
2006-05-23,10.9,-1,0.0,3.9
2006-05-24,9.0,-1,7.0,4.8
2006-05-25,9.4,-1,7.0,114.6
2006-05-26,7.8,-1,7.0,3.9
2006-05-27,8.0,-1,7.0,13.6
2006-05-28,8.5,-1,8.0,88.6
2006-05-29,7.5,-1,5.0,76.9
2006-05-30,9.3,-1,0.0,111.9
2006-05-31,10.6,-1,,152
2006-06-01,12.9,-1,1.0,228.8
2006-06-02,13.1,-1,0.0,262.3
2006-06-03,10.1,-1,0.0,3.1
2006-06-04,12.2,-1,8.0,285.2
2006-06-05,11.4,-1,0.0,170.8
2006-06-06,9.4,-1,1.0,72.7
2006-06-07,9.4,-1,5.0,77.3
2006-06-08,11.1,-1,7.0,108
2006-06-09,13.1,-1,8.0,83.2
2006-06-10,14.1,-1,0.0,340.8
2006-06-11,14.6,-1,0.0,287.8
2006-06-12,17.5,-1,7.0,333
2006-06-13,18.4,-1,0.0,335
2006-06-14,18.9,-1,0.0,219.7
2006-06-15,13.3,-1,7.0,243.2
2006-06-16,15.1,-1,1.0,-
2006-06-17,18.3,-1,0.0,-
2006-06-18,18.4,-1,0.0,347.5
2006-06-19,19.8,-1,0.0,251
2006-06-20,20.3,-1,7.0,280.7
2006-06-21,21.3,-1,0.0,161.4
2006-06-22,19.0,-1,7.0,40
2006-06-23,17.4,-1,7.0,207
2006-06-24,16.1,-1,0.0,294.2
2006-06-25,15.0,-1,0.0,213.4
2006-06-26,15.8,-1,0.0,195
2006-06-27,14.2,-1,1.0,2.1
2006-06-28,15.6,-1,7.0,21.2
2006-06-29,16.7,-1,0.0,259.4
2006-06-30,17.3,-1,0.0,336.4
2006-07-01,15.2,-1,0.0,297.2
2006-07-02,17.1,-1,0.0,208.5
2006-07-03,19.4,-1,0.0,309.6
2006-07-04,19.9,-1,0.0,259.4
2006-07-05,17.9,-1,0.0,340.3
2006-07-06,19.3,-1,0.0,217.4
2006-07-07,21.4,-1,0.0,272.2
2006-07-08,22.4,-1,0.0,246.9
2006-07-09,22.3,-1,0.0,261.6
2006-07-10,20.6,-1,0.0,157.6
2006-07-11,21.3,-1,0.0,182.5
2006-07-12,19.7,-1,0.0,240.5
2006-07-13,17.3,-1,0.0,265.6
2006-07-14,17.2,-1,1.0,272.5
2006-07-15,14.8,-1,0.0,287.4
2006-07-16,14.5,-1,0.0,348.7
2006-07-17,17.9,-1,0.0,281.7
2006-07-18,17.4,-1,7.0,298
2006-07-19,13.7,-1,0.0,239.1
2006-07-20,13.6,-1,0.0,121.7
2006-07-21,11.9,-1,0.0,24.1
2006-07-22,14.3,-1,5.0,71
2006-07-23,16.9,-1,0.0,245.2
2006-07-24,18.6,-1,0.0,-
2006-07-25,19.6,-1,7.0,-
2006-07-26,17.6,-1,0.0,-
2006-07-27,14.8,-1,3.0,314.1
2006-07-28,15.3,-1,0.0,-
2006-07-29,18.6,-1,7.0,-
2006-07-30,15.6,-1,1.0,-
2006-07-31,14.3,-1,7.0,-
2006-08-01,14.9,-1,0.0,-
2006-08-02,17.6,-1,8.0,-
2006-08-03,16.7,-1,0.0,225.6
2006-08-04,17.8,-1,5.0,244.2
2006-08-05,17.9,-1,0.0,301.3
2006-08-06,19.6,-1,0.0,192.8
2006-08-07,18.1,-1,0.0,201.5
2006-08-08,17.7,-1,0.0,23.4
2006-08-09,18.6,-1,8.0,76
2006-08-10,16.5,-1,7.0,133.5
2006-08-11,16.7,-1,1.0,215.7
2006-08-12,18.1,-1,0.0,133.7
2006-08-13,19.7,-1,7.0,77.2
2006-08-14,19.9,-1,7.0,62.6
2006-08-15,17.4,-1,1.0,27.9
2006-08-16,15.9,-1,1.0,108.3
2006-08-17,18.0,-1,3.0,42.2
2006-08-18,18.1,-1,3.0,167.2
2006-08-19,17.2,-1,0.0,166.9
2006-08-20,17.4,-1,0.0,72.8
2006-08-21,18.6,-1,8.0,81.3
2006-08-22,18.2,-1,7.0,35.2
2006-08-23,18.0,-1,7.0,140.9
2006-08-24,16.9,-1,1.0,189.7
2006-08-25,17.1,-1,7.0,136.1
2006-08-26,14.5,-1,1.0,151.7
2006-08-27,14.4,-1,0.0,126.4
2006-08-28,16.0,-1,3.0,12.2
2006-08-29,14.6,-1,8.0,53.8
2006-08-30,14.1,-1,0.0,166.8
2006-08-31,17.3,-1,8.0,108.5
2006-09-01,14.4,-1,7.0,123.4
2006-09-02,14.0,-,1.0,34.1
2006-09-03,16.1,-,7.0,43.8
2006-09-04,15.8,-,7.0,56.2
2006-09-05,13.9,-,7.0,46
2006-09-06,14.6,-,5.0,127.1
2006-09-07,13.8,-,0.0,8.9
2006-09-08,12.8,-,7.0,10.8
2006-09-09,12.1,-,8.0,150.8
2006-09-10,13.0,-,0.0,186.1
2006-09-11,13.1,-,0.0,190.5
2006-09-12,16.3,-,3.0,141.4
2006-09-13,15.2,-,0.0,211.4
2006-09-14,14.5,-,0.0,171.1
2006-09-15,6.2,-,0.0,255.9
2006-09-16,6.6,-,0.0,254.3
2006-09-17,7.8,-,0.0,155.4
2006-09-18,9.9,-,7.0,32.2
2006-09-19,12.8,-,0.0,8.9
2006-09-20,15.1,-,7.0,70.6
2006-09-21,14.0,-,7.0,167.9
2006-09-22,15.8,-,8.0,101.7
2006-09-23,13.5,-,0.0,199
2006-09-24,14.3,-,0.0,107.8
2006-09-25,11.0,-,7.0,9.9
2006-09-26,10.8,-,7.0,146.2
2006-09-27,13.6,-,9.0,71.1
2006-09-28,13.4,-,5.0,3.7
2006-09-29,11.2,-,8.0,3.7
2006-09-30,11.1,-,7.0,4.3
2006-10-01,11.1,-,7.0,3.1
2006-10-02,12.1,-,7.0,54.5
2006-10-03,12.6,-,7.0,13.1
2006-10-04,12.6,-,7.0,5.5
2006-10-05,11.7,-,7.0,27.8
2006-10-06,8.9,-,7.0,46.2
2006-10-07,10.4,-,7.0,3.4
2006-10-08,12.4,-,8.0,27.2
2006-10-09,9.3,-,7.0,9.3
2006-10-10,6.3,-,7.0,3.8
2006-10-11,9.1,-,7.0,6.2
2006-10-12,7.9,-,7.0,26.7
2006-10-13,6.5,-,0.0,40.1
2006-10-14,9.0,-,7.0,9.7
2006-10-15,5.0,-,0.0,20.7
2006-10-16,6.5,-,7.0,3.3
2006-10-17,8.9,-,7.0,7.9
2006-10-18,4.5,-,8.0,146.4
2006-10-19,1.8,-,7.0,12.8
2006-10-20,2.7,-,3.0,10.8
2006-10-21,2.8,-,7.0,3
2006-10-22,9.3,-,9.0,3.3
2006-10-23,11.4,-,7.0,3.3
2006-10-24,12.8,-,8.0,8.5
2006-10-25,5.9,-,7.0,3.2
2006-10-26,1.9,-,0.0,9.8
2006-10-27,8.7,-,8.0,6.6
2006-10-28,1.4,-,8.0,33.4
2006-10-29,-1.7,-,8.0,158.1
2006-10-30,-1.1,-,5.0,4.5
2006-10-31,-0.9,-,8.0,-
2006-11-01,-1.9,-,8.0,-
2006-11-02,-4.5,-,7.0,116.9
2006-11-03,-5.3,-,7.0,101.7
2006-11-04,-12.9,-,7.0,122.9
2006-11-05,-8.9,-,8.0,4.2
2006-11-06,-1.0,-,8.0,3.2
2006-11-07,2.7,-,0.0,10.9
2006-11-08,1.6,-,0.0,126.3
2006-11-09,-5.5,-,0.0,80.2
2006-11-10,-2.8,-,8.0,76.6
2006-11-11,-5.3,-,0.0,4.4
2006-11-12,0.4,-,7.0,3.6
2006-11-13,-2.1,-,7.0,3.3
2006-11-14,-0.1,-,8.0,3.9
2006-11-15,2.6,-,8.0,2.8
2006-11-16,1.1,-,8.0,2.9
2006-11-17,3.0,-,7.0,2.7
2006-11-18,6.3,-,7.0,2.8
2006-11-19,5.7,-,8.0,6.5
2006-11-20,4.4,-,8.0,17.2
2006-11-21,4.1,-,9.0,2.8
2005-04-09,3.2,0,0.0,59.9
2005-04-10,2.6,0,1.0,131.7
2005-04-11,3.2,0,0.0,19.5
2005-04-12,4.6,0,0.0,133.3
2005-04-13,6.9,0,5.0,112.4
2005-04-14,5.9,0,7.0,186.9
2005-04-15,7.3,0,8.0,-
2005-04-16,7.4,-1,7.0,-
2005-04-17,5.5,-1,0.0,287.7
2005-04-18,4.2,-1,1.0,278.5
2005-04-19,0.3,-1,0.0,233.7
2005-04-20,-0.2,-1,5.0,62.8
2005-04-21,-0.8,-1,7.0,90.8
2005-04-22,-0.5,-1,7.0,17
2005-04-23,2.2,-1,7.0,119
2005-04-24,3.7,-1,0.0,266.6
2005-04-25,4.5,-1,1.0,285.1
2005-04-26,6.0,-1,0.0,202.8
2005-04-27,5.7,-1,0.0,189.4
2005-04-28,5.1,-1,5.0,130.4
2005-04-29,6.9,-1,8.0,131.8
2005-04-30,5.3,-1,5.0,7
2005-05-01,3.6,-1,7.0,96.1
2005-05-02,5.3,-1,8.0,152.9
2005-05-03,4.7,-1,7.0,5.8
2005-05-04,6.6,-1,8.0,4.3
2005-05-05,5.9,-1,5.0,2.2
2005-05-06,8.5,-1,7.0,134.4
2005-05-07,6.5,-1,0.0,73.8
2005-05-08,6.8,-1,0.0,172.1
2005-05-09,9.6,-1,7.0,168
2005-05-10,10.2,-1,0.0,176.1
2005-05-11,10.3,-1,7.0,121.3
2005-05-12,8.5,-1,0.0,170.3
2005-05-13,10.7,-1,0.0,252.7
2005-05-14,10.6,-1,1.0,270.7
2005-05-15,10.7,-1,3.0,13.6
2005-05-16,6.8,-1,0.0,47.4
2005-05-17,8.4,-1,7.0,76.6
2005-05-18,7.1,-1,8.0,21.6
2005-05-19,6.3,-1,1.0,190.3
2005-05-20,9.2,-1,0.0,304.6
2005-05-21,11.2,-1,0.0,302.6
2005-05-22,13.6,-1,7.0,75.7
2005-05-23,16.1,-1,8.0,120.3
2005-05-24,17.8,-1,1.0,120.4
2005-05-25,14.3,-1,7.0,238.3
2005-05-26,13.7,-1,7.0,50.9
2005-05-27,14.8,-1,7.0,218.7
2005-05-28,11.0,-1,1.0,360.8
2005-05-29,9.4,-1,7.0,6.1
2005-05-30,11.6,-1,7.0,18.5
2005-05-31,10.8,-1,7.0,122.7
2005-06-01,8.1,-1,7.0,38.6
2005-06-02,9.1,-1,0.0,180.2
2005-06-03,10.2,-1,1.0,171
2005-06-04,11.7,-1,7.0,4.6
2005-06-05,12.9,-1,7.0,41.6
2005-06-06,11.3,-1,7.0,9.6
2005-06-07,10.3,-1,3.0,144
2005-06-08,11.8,-1,7.0,320.2
2005-06-09,12.5,-1,0.0,168.9
2005-06-10,12.5,-1,0.0,262.3
2005-06-11,15.6,-1,0.0,115.9
2005-06-12,14.2,-1,7.0,13.1
2005-06-13,13.2,-1,7.0,13.5
2005-06-14,14.6,-1,7.0,206.7
2005-06-15,16.7,-1,0.0,240
2005-06-16,14.5,-1,0.0,306.3
2005-06-17,15.1,-1,0.0,127.9
2005-06-18,17.4,-1,8.0,217.6
2005-06-19,15.3,-1,3.0,283.3
2005-06-20,15.1,-1,0.0,264.3
2005-06-21,15.5,-1,7.0,190.9
2005-06-22,15.3,-1,0.0,128.3
2005-06-23,16.2,-1,0.0,132.9
2005-06-24,18.2,-1,7.0,223.8
2005-06-25,12.3,-1,7.0,62.7
2005-06-26,13.1,-1,0.0,307.2
2005-06-27,12.9,-1,0.0,74.5
2005-06-28,11.1,-1,3.0,86.3
2005-06-29,10.7,-1,7.0,66.5
2005-06-30,12.6,-1,7.0,28.7
2005-07-01,14.8,-1,7.0,276.6
2005-07-02,15.1,-1,0.0,299.8
2005-07-03,16.8,-1,0.0,346.7
2005-07-04,18.1,-1,0.0,270.2
2005-07-05,19.9,-1,0.0,-
2005-07-06,19.6,-1,0.0,-
2005-07-07,17.3,-1,5.0,-
2005-07-08,16.6,-1,7.0,185.6
2005-07-09,18.0,-1,0.0,284.6
2005-07-10,20.9,-1,0.0,318.1
2005-07-11,21.2,-1,0.0,296.1
2005-07-12,19.7,-1,0.0,313.4
2005-07-13,20.8,-1,0.0,312.5
2005-07-14,17.9,-1,0.0,325.9
2005-07-15,17.9,-1,1.0,163.5
2005-07-16,18.5,-1,1.0,132.6
2005-07-17,19.1,-1,7.0,67.7
2005-07-18,18.8,-1,7.0,131.4
2005-07-19,16.0,-1,5.0,38.5
2005-07-20,16.5,-1,8.0,119.7
2005-07-21,16.0,-1,0.0,158.8
2005-07-22,13.6,-1,5.0,4.5
2005-07-23,14.8,-1,7.0,52.3
2005-07-24,16.5,-1,7.0,39
2005-07-25,16.8,-1,0.0,32.3
2005-07-26,17.3,-1,7.0,59.2
2005-07-27,16.9,-1,1.0,29.1
2005-07-28,17.5,-1,7.0,239.6
2005-07-29,15.8,-1,0.0,111.8
2005-07-30,15.1,-1,0.0,262.8
2005-07-31,17.9,-1,7.0,267.1
2005-08-01,18.1,-1,7.0,22.5
2005-08-02,17.2,-1,7.0,90.3
2005-08-03,14.6,-1,1.0,317.9
2005-08-04,15.1,-1,0.0,4.7
2005-08-05,16.0,-1,7.0,177
2005-08-06,15.8,-1,3.0,131.3
2005-08-07,16.4,-1,7.0,96
2005-08-08,15.9,-1,1.0,2.5
2005-08-09,20.7,-1,7.0,117.3
2005-08-10,14.4,-1,7.0,3.8
2005-08-11,14.4,-1,7.0,4.5
2005-08-12,16.1,-1,7.0,-
2005-08-13,16.5,-1,7.0,-
2005-08-14,15.8,-1,3.0,32.8
2005-08-15,14.8,-1,7.0,190.2
2005-08-16,15.9,-1,7.0,19.9
2005-08-17,13.2,-1,1.0,202.5
2005-08-18,13.1,-1,0.0,246.7
2005-08-19,15.0,-1,0.0,262.9
2005-08-20,15.4,-1,0.0,213.7
2005-08-21,14.7,-1,5.0,84.5
2005-08-22,13.6,-1,0.0,263.5
2005-08-23,15.5,-1,7.0,129.7
2005-08-24,17.6,-1,5.0,151.8
2005-08-25,19.4,-1,1.0,173.6
2005-08-26,17.1,-1,,12.8
2005-08-27,12.8,-1,1.0,116.8
2005-08-28,11.3,-1,0.0,19
2005-08-29,13.4,-1,0.0,77.1
2005-08-30,14.8,-1,7.0,103.9
2005-08-31,12.1,-1,0.0,269.2
2005-09-01,11.4,-1,0.0,282.3
2005-09-02,11.9,-1,0.0,280
2005-09-03,12.7,-1,0.0,106.1
2005-09-04,11.8,-1,7.0,147.7
2005-09-05,13.3,-1,7.0,75.9
2005-09-06,12.0,-1,7.0,73.4
2005-09-07,17.6,-1,1.0,177.9
2005-09-08,16.8,-1,7.0,26.1
2005-09-09,14.8,-1,7.0,253.8
2005-09-10,8.4,-1,0.0,144.8
2005-09-11,6.8,-1,0.0,201.9
2005-09-12,9.0,-1,0.0,8.6
2005-09-13,9.0,-1,0.0,190.5
2005-09-14,14.0,-1,7.0,1.9
2005-09-15,10.1,-1,7.0,4.4
2005-09-16,4.7,-1,7.0,219.8
2005-09-17,3.0,-1,7.0,203.4
2005-09-18,7.2,-1,0.0,26.7
2005-09-19,12.5,-1,3.0,147.9
2005-09-20,13.1,-1,9.0,1.8
2005-09-21,12.9,-1,8.0,57.1
2005-09-22,10.5,-1,7.0,94.3
2005-09-23,11.8,-1,5.0,89.6
2005-09-24,13.5,-1,0.0,25.1
2005-09-25,11.2,-1,0.0,13.5
2005-09-26,10.6,-1,0.0,122.6
2005-09-27,14.1,-1,0.0,113.6
2005-09-28,14.3,-1,7.0,3.4
2005-09-29,11.2,-1,7.0,92.7
2005-09-30,6.4,-1,5.0,138.8
2005-10-01,8.4,-1,0.0,68.4
2005-10-02,12.8,-1,7.0,10.1
2005-10-03,12.4,-1,7.0,84.8
2005-10-04,9.5,-1,7.0,124.5
2005-10-05,9.4,-1,0.0,202
2005-10-06,10.8,-1,8.0,1.8
2005-10-07,11.3,-1,8.0,18.8
2005-10-08,11.1,-1,8.0,105
2005-10-09,11.6,-1,0.0,104.4
2005-10-10,11.5,-1,5.0,133.3
2005-10-11,11.2,-1,0.0,105
