Date,Average temperature [°C],Snow depth [cm],Cloud cover [1/8],Direct solar radiation mean [W/m2]
2021-10-11,9.6,-,8.0,25.9
2021-10-12,6.5,-,8.0,19.5
2021-10-13,4.3,-,0.0,18.5
2021-10-14,4.6,-,8.0,117.2
2021-10-15,6.6,-,8.0,-0.1
2021-10-16,3.2,-,8.0,198.7
2021-10-17,3.1,-,8.0,228.1
2021-10-18,2.6,-,8.0,74.0
2021-10-19,-0.8,-,8.0,210.6
2021-10-20,0.8,-,7.0,0.1
2021-10-21,6.4,-,8.0,40.9
2021-10-22,3.4,-,7.0,-0.1
2021-10-23,-0.1,-,8.0,3.5
2021-10-24,-1.3,-,5.0,37.1
2021-10-25,4.4,-,8.0,7.9
2021-10-26,7,-,8.0,0.2
2021-10-27,6,-,6.0,3.0
2021-10-28,5.6,-,8.0,20.6
2021-10-29,9.9,-,8.0,0.1
2021-10-30,7.9,-,8.0,0.5
2021-10-31,6.9,-,8.0,2.3
2021-11-01,7.1,-,8.0,38.3
2021-11-02,6,-,8.0,99.8
2021-11-03,5.1,-,8.0,-0.1
2021-11-04,6.3,-,8.0,21.2
2021-11-05,4.9,-,8.0,0.0
2021-11-06,3.1,-,8.0,47.4
2021-11-07,1.1,-,8.0,0.1
2021-11-08,-2,-,7.0,75.9
2021-11-09,-2.8,-,0.0,35.6
2020-09-10,10,-,8.0,197
2020-09-11,9.3,-,7.0,146.1
2020-09-12,10.9,-,0.0,0.3
2020-09-13,11.3,-,8.0,340.4
2020-09-14,11,-,6.0,267.1
2020-09-15,10.3,-,0.0,126.5
2020-09-16,9.8,-,7.0,3.1
2020-09-17,8.1,-,8.0,5
2020-09-18,7.9,-,6.0,178.3
2020-09-19,8.6,-,0.0,247.4
2020-09-20,8.9,-,0.0,146.4
2020-09-21,10.1,-,7.0,77.7
2020-09-22,10.3,-,4.0,41.4
2020-09-23,10.2,-,7.0,160.3
2020-09-24,12.5,-,0.0,181.9
2020-09-25,13.4,-,0.0,25.2
2020-09-26,13.6,-,7.0,121.6
2020-09-27,12.7,-,5.0,219.2
2020-09-28,11.8,-,0.0,173.4
2020-09-29,10.5,-,0.0,0.1
2020-09-30,11,-,8.0,91.2
2020-10-01,11.4,-,8.0,91.5
2020-10-02,10.6,-,0.0,107
2020-10-03,10.4,-,0.0,31.4
2020-10-04,11.2,-,7.0,-0.1
2020-10-05,10.9,-,8.0,273.2
2020-10-06,11.2,-,9.0,16.2
2020-10-07,11.6,-,8.0,30.3
2020-10-08,11.6,-,8.0,38
2020-10-09,11.3,-,8.0,1.5
2020-10-10,9.8,-,8.0,98.8
2020-10-11,8.8,-,8.0,87.1
2020-10-12,8.1,-,8.0,58.2
2020-10-13,7.6,-,5.0,42.6
2020-10-14,4.3,-,8.0,53
2020-10-15,2.2,-,0.0,144.6
2020-10-16,1.3,-,8.0,145.6
2020-10-17,4.9,-,8.0,74
2020-10-18,3.2,-,7.0,54.9
2020-10-19,1.4,-,8.0,33.2
2020-10-20,-0.5,-,8.0,-
2020-10-21,0.2,-,8.0,-
2020-10-22,4.6,-,8.0,0.1
2020-10-23,3,-,8.0,15.9
2020-10-24,1.9,-,8.0,50.3
2020-10-25,1.4,-,7.0,0.5
2020-10-26,7.6,-,8.0,0.2
2020-10-27,9.6,-,8.0,0.1
2020-10-28,8.2,-,8.0,10.9
2020-10-29,8.1,-,8.0,8.6
2020-10-30,5.5,-,8.0,0.3
2020-10-31,-0.6,-,5.0,0.3
2020-11-01,5,-,8.0,0.2
2020-11-02,3.9,-,8.0,0.2
2020-11-03,8.9,-,8.0,54.8
2020-11-04,6.1,-,7.0,5.9
2020-11-05,6,-,8.0,9
2020-11-06,6.6,-,2.0,110.3
2020-11-07,7.9,-,0.0,124.9
2020-11-08,1.5,-,0.0,165.6
2020-11-09,2.2,-,0.0,87.6
2020-11-10,-0.8,-,0.0,52
2020-11-11,0,-,8.0,0.5
2020-11-12,3.6,-,8.0,21.1
2020-11-13,3.5,-,8.0,0
2020-11-14,2.2,-,8.0,0.2
2020-11-15,1.3,-,8.0,5.7
2020-11-16,1.5,-,8.0,0.1
2020-11-17,3,-,8.0,0.1
2020-11-18,4.8,-,8.0,38.3
2020-11-19,6.8,-,8.0,0.1
2020-11-20,-0.7,-,7.0,42.8
2020-11-21,-1.7,-,3.0,6.2
2020-11-22,3,-,8.0,46.5
2020-11-23,2.7,-,8.0,90.6
2020-11-24,-0.1,-,8.0,44.2
2020-11-25,-2.2,-,8.0,0.5
2020-11-26,1,-,8.0,0.1
2020-11-27,0.1,-,8.0,0.3
2020-11-28,-0.3,-,8.0,0.6
2020-11-29,-1.1,-,8.0,0.1
2020-11-30,-1.1,-,8.0,0.3
2020-12-01,0.2,-,8.0,0.5
2020-12-02,-0.1,-,8.0,0.8
2020-12-03,-1.2,-,7.0,0.2
2020-12-04,-1,-,8.0,0.1
2020-12-05,1,-,8.0,0.1
2020-12-06,2.1,-,8.0,0.2
2020-12-07,0.2,-,8.0,79.3
2020-12-08,-3.8,-,0.0,44
2020-12-09,-4.5,-,0.0,6.2
2020-12-10,-3.9,-,8.0,0.2
2020-12-11,-4.7,-,8.0,0.1
2020-12-12,-2.3,-,8.0,0
2020-12-13,-3.3,-,8.0,0.3
2020-12-14,-4,-,8.0,0.4
2020-12-15,-2.8,-,8.0,0.3
2020-12-16,0.3,-,8.0,0.3
2020-12-17,-3,-,,0.6
2020-12-18,-5.4,-,,0.2
2020-12-19,-1.8,-,8.0,0.4
2020-12-20,2.6,-,8.0,0.1
2020-12-21,2.4,-,8.0,0.3
2020-12-22,2.6,-,8.0,0.2
2020-12-23,-0.3,-,8.0,0.2
2020-12-24,-0.9,-,8.0,0.4
2020-12-25,-2.2,-,8.0,0.2
2020-12-26,-6,-,8.0,0.5
2020-12-27,-3.7,-,8.0,0.3
2020-12-28,-2.3,-,8.0,0.1
2020-12-29,-2.2,-,8.0,-0.1
2020-12-30,-1.4,-,8.0,0.2
2020-12-31,0.4,-,8.0,0.4
2021-01-01,-0.6,-,8.0,0.6
2021-01-02,-1.9,-,8.0,0.3
2021-01-03,-2.7,-,8.0,0.5
2021-01-04,-6.9,-,8.0,0.4
2021-01-05,-11.7,-,8.0,0.3
2021-01-06,-8.1,-,8.0,0.4
2021-01-07,-7.2,-,8.0,0.1
2021-01-08,-9.5,-,8.0,0.2
2021-01-09,-17.4,-,8.0,75.2
2022-09-10,11,-,8.0,390.9
2022-09-11,10.8,-,8.0,343.4
2022-09-12,11.9,-,8.0,332.6
2022-09-13,11,-,8.0,5.0
2022-09-14,11.8,-,8.0,-0.1
2022-09-15,10.9,-,8.0,37.6
2022-09-16,11.7,-,8.0,27.5
2022-09-17,10.7,-,8.0,58.6
2022-09-18,10.4,-,8.0,82.0
2022-09-19,10,-,3.0,114.6
2022-09-20,9.2,-,7.0,10.9
2022-09-21,6.4,-,8.0,116.9
2022-09-22,5.5,-,0.0,172.1
2022-09-23,7.1,-,0.0,69.4
2022-09-24,8.2,-,0.0,49.0
2022-09-25,5.9,-,0.0,120.6
2022-09-26,8.4,-,8.0,38.0
2022-09-27,8.1,-,8.0,211.0
2022-09-28,8,-,7.0,38.6
2022-09-29,5.7,-,8.0,0.0
2022-09-30,5.1,-,8.0,75.8
2022-10-01,7.6,-,8.0,120.0
2022-10-02,8.1,-,8.0,37.9
2022-10-03,7.1,-,8.0,3.6
2022-10-04,5.9,-,0.0,1.5
2022-10-05,7.2,-,8.0,1.1
2022-10-06,10.3,-,8.0,56.3
2022-10-07,10.3,-,7.0,89.3
2022-10-08,9.9,-,7.0,2.1
2022-10-09,6.9,-,0.0,290.7
2022-10-10,7.9,-,0.0,97.0
2022-10-11,8.5,-,4.0,49.9
2022-10-12,5.7,-,7.0,261.2
2022-10-13,5.6,-,0.0,35.6
2022-10-14,9,-,7.0,0.0
2022-10-15,9.4,-,8.0,0.3
2022-10-16,10.2,-,8.0,0.1
2022-10-17,7.1,-,7.0,10.9
2022-10-18,4.7,-,8.0,9.2
2022-10-19,1.6,-,7.0,171.7
2022-10-20,2.3,-,7.0,136.8
2022-10-21,2.9,-,8.0,41.8
2022-10-22,5.5,-,8.0,74.9
2022-10-23,4.1,-,8.0,66.5
2022-10-24,0.3,-,0.0,226.7
2022-10-25,-1.1,-,0.0,0.1
2022-10-26,3.4,-,8.0,0.2
2022-10-27,4,-,8.0,0.2
2022-10-28,7,-,8.0,4.5
2022-10-29,7.8,-,8.0,1.8
2022-10-30,1.1,-,7.0,25.0
2022-10-31,1,-,0.0,161.2
2022-11-01,4,-,8.0,37.3
2022-11-02,2.6,-,8.0,0.2
2022-11-03,3.3,-,8.0,0.0
2022-11-04,3.9,-,8.0,-0.1
2022-11-05,-0.2,-,8.0,0.1
2022-11-06,1.9,-,8.0,0.8
2022-11-07,6.9,-,7.0,0.1
2022-11-08,3.8,-,8.0,1.8
2022-11-09,-0.4,-,7.0,0.2
2022-11-10,6.1,-,8.0,1.2
2022-11-11,7.4,-,8.0,0.0
2022-11-12,8.5,-,4.0,134.2
2022-11-13,2.1,-,7.0,162.8
2022-11-14,0.6,-,8.0,0.3
2022-11-15,-0.9,-,8.0,0.0
2022-11-16,-2.5,-,8.0,0.3
2022-11-17,-1.8,-,8.0,2.6
2022-11-18,-3.2,-,8.0,0.0
2022-11-19,-3.1,-,8.0,0.1
2022-11-20,-5.1,-,8.0,-0.1
2022-11-21,-3.2,-,8.0,0.1
2022-11-22,-4.5,-,8.0,0.2
2022-11-23,-6.5,-,8.0,3.6
2022-11-24,-6.6,-,8.0,0.3
2022-11-25,-5.9,-,8.0,0.0
2022-11-26,-4.5,-,8.0,0.1
2022-11-27,-5.3,-,8.0,0.4
2022-11-28,-3,-,8.0,0.2
2022-11-29,-2,-,8.0,0.1
2022-11-30,-2.5,-,8.0,0.4
2022-12-01,-2.6,-,8.0,0.2
2022-12-02,-3.6,-,8.0,0.2
2022-12-03,-4.5,-,8.0,0.4
2022-12-04,-4.9,-,8.0,0.5
2022-12-05,-5.6,-,8.0,0.6
2022-12-06,-2.3,-,7.0,0.4
2022-12-07,-2.4,-,8.0,0.4
2022-12-08,-5.2,-,8.0,0.7
2022-12-09,-6.2,-,8.0,37.4
2023-09-10,15.7,-,0.0,69.2
2023-09-11,16.9,-,8.0,49.9
2023-09-12,17.8,-,7.0,24.4
2023-09-13,14.8,-,4.0,0.2
2023-09-14,10.8,-,7.0,256.6
2023-09-15,8.6,-,7.0,320.3
2023-09-16,12.4,-,7.0,110.0
2023-09-17,11.1,-,8.0,157.9
2023-09-18,8.7,-,7.0,288.7
2023-09-19,12,-,0.0,2.8
2023-09-20,12.8,-,8.0,27.4
2023-09-21,14.3,-,0.0,51.4
2023-09-22,17.3,-,1.0,259.4
2023-09-23,15.6,-,0.0,-0.1
2023-09-24,12.6,-,7.0,206.7
2023-09-25,12.4,-,0.0,102.4
2023-09-26,14,-,8.0,48.6
2023-09-27,13.4,-,8.0,13.0
2023-09-28,13.5,-,8.0,193.0
2023-09-29,13.7,-,7.0,8.7
2023-09-30,13,-,7.0,38.3
2023-10-01,10.2,-,7.0,30.7
2023-10-02,8.1,-,8.0,120.2
2023-10-03,8.9,-,7.0,5.5
2023-10-04,8.8,-,7.0,116.2
2023-10-05,5.8,-,4.0,36.1
2023-10-06,4.3,-,0.0,176.8
2023-10-07,2.9,-,5.0,0.9
2023-10-08,2.8,-,8.0,40.4
2023-10-09,0.2,-,7.0,131.3
2023-10-10,1.9,-,0.0,26.6
2023-10-11,8.5,-,8.0,-0.1
2023-10-12,5.5,-,7.0,86.4
2023-10-13,4.4,-,7.0,168.8
2023-10-14,7.1,-,7.0,20.6
2023-10-15,4.2,-,6.0,114.9
2023-10-16,3.5,-,7.0,171.5
2023-10-17,1.7,-,7.0,213.7
2023-10-18,0.2,-,8.0,0.5
2023-10-19,0.5,-,8.0,8.2
2023-10-20,-1.5,-,8.0,219.3
2023-10-21,-2.4,-,0.0,38.0
2023-10-22,-2.3,-,0.0,0.0
2023-10-23,-3.2,-,8.0,0.5
2023-10-24,-3.6,-,8.0,29.7
2023-10-25,-2.9,-,0.0,0.1
2023-10-26,-1.5,-,6.0,2.2
2023-10-27,-1.3,-,7.0,0.1
2023-10-28,-2.7,-,8.0,0.5
2023-10-29,-4,-,0.0,168.0
2023-10-30,-4.1,-,8.0,0.6
2023-10-31,-4.2,-,9.0,0.0
2023-11-01,-2.2,-,8.0,0.4
2023-11-02,-1.6,-,8.0,56.2
2023-11-03,-2.3,-,8.0,0.6
2023-11-04,1,-,8.0,-0.1
2023-11-05,3,-,8.0,9.4
2023-11-06,3.1,-,8.0,0.1
2023-11-07,2.7,-,8.0,0.2
2023-11-08,0.6,-,8.0,0.4
2023-11-09,0.1,-,8.0,3.0
2023-11-10,-0.9,-,8.0,0.0
2023-11-11,-0.9,-,8.0,0.0
2023-11-12,-1.4,-,8.0,-0.2
2023-11-13,-1.5,-,8.0,0.2
2023-11-14,-3.3,-,8.0,0.5
2023-11-15,-4.4,-,8.0,0.4
2023-11-16,-6.2,-,8.0,110.9
2023-11-17,-6.6,-,8.0,123.5
2023-11-18,-3.3,-,8.0,0.9
2023-11-19,-3.5,-,8.0,0.6
2023-11-20,-3.2,-,8.0,1.0
2023-11-21,-5.4,-,8.0,0.5
2023-11-22,-7.8,-,7.0,5.7
2023-11-23,-3,-,8.0,12.5
2023-11-24,-9.2,-,8.0,0.1
2023-11-25,-12.5,-,8.0,30.3
2023-11-26,-17.4,-,8.0,0.6
2023-11-27,-16.4,-,0.0,68.9
2023-11-28,-4.3,-,8.0,0.6
2023-11-29,-4.6,-,8.0,0.2
2023-11-30,-5.9,-,8.0,0.2
2023-12-01,-8.3,-,7.0,0.3
2023-12-02,-10.4,-,8.0,1.4
2023-12-03,-11.7,-,8.0,37.2
2023-12-04,-16.3,-,8.0,1.2
2023-12-05,-16.6,-,7.0,16.6
2023-12-06,-15,-,5.0,49.5
2023-12-07,-11.7,-,8.0,1.7
2023-12-08,-11,-,7.0,0.1
2023-12-09,-13.2,-,8.0,0.7
2015-01-09,-2.2,-,8.0,1.6
2015-01-10,-10.6,-,8.0,1.0
2015-01-11,-16.6,-,8.0,0.9
2015-01-12,-15.6,-,8.0,19.0
2015-01-13,-13.7,-,5.0,3.7
2015-01-14,-7.6,-,0.0,5.7
2015-01-15,-0.7,-,8.0,63.1
2015-01-16,-0.1,-,2.0,1.5
2015-01-17,1.7,-,8.0,0.8
2015-01-18,-0.5,-,7.0,1.4
2015-01-19,-8.2,-,8.0,0.7
2015-01-20,-19.8,-,0.0,0.5
2015-01-21,-17.3,-,9.0,2.2
2015-01-22,-21.3,-,8.0,0.3
2015-01-23,-16.8,-,8.0,0.9
2015-01-24,-8.8,-,8.0,5.8
2015-01-25,-2.5,-,8.0,0.6
2015-01-26,-1.9,-,8.0,0.6
2015-01-27,-1,-,8.0,0.5
2015-01-28,-1.6,-,8.0,0.8
2015-01-29,-0.8,-,8.0,0.5
2015-01-30,-1.5,-,8.0,38.5
2015-01-31,-2,-,8.0,1.1
2015-02-01,-2.8,-,8.0,3.0
2015-02-02,-4.9,-,8.0,2.8
2015-02-03,-3,-,8.0,1.6
2015-02-04,-3.2,-,8.0,0.6
2015-02-05,-5.8,-,8.0,1.3
2015-02-06,-2.3,-,7.0,65.5
2015-02-07,-1.7,-,5.0,4.4
2015-02-08,-6.9,-,0.0,47.1
2015-02-09,-10.1,-,0.0,1.2
2016-01-09,-17.1,-,8.0,0.2
2016-01-10,-20.4,-,4.0,0.5
2016-01-11,-17.6,-,0.0,0.3
2016-01-12,-11.8,-,8.0,0.3
2016-01-13,-11.3,-,8.0,0.4
2016-01-14,-11.6,-,9.0,27.7
2016-01-15,-22.6,-,8.0,65.6
2016-01-16,-26.3,-,4.0,57.1
2016-01-17,-25.6,-,2.0,31.2
2016-01-18,-28.9,-,2.0,0.8
2016-01-19,-28.1,-,8.0,0.7
2016-01-20,-27.1,-,8.0,100.1
2016-01-21,-26.9,-,4.0,25.6
2016-01-22,-23.5,-,0.0,114.8
2016-01-23,-8.5,-,8.0,1.3
2016-01-24,-5.2,-,7.0,1.0
2016-01-25,-5.3,-,8.0,6.0
2016-01-26,-2.8,-,8.0,1.5
2016-01-27,0.3,-,8.0,1.4
2016-01-28,0.1,-,8.0,1.3
2016-01-29,-2.7,-,8.0,6.4
2016-01-30,1.6,-,8.0,3.3
2016-01-31,-0.2,-,2.0,1.5
2016-02-01,-3.8,-,1.0,93.7
2016-02-02,-2.2,-,7.0,1.2
2016-02-03,-3.2,-,8.0,1.3
2016-02-04,-4.6,-,8.0,68.4
2016-02-05,-6.9,-,8.0,59.8
2016-02-06,-6,-,8.0,1.6
2016-02-07,1,-,8.0,1.3
2016-02-08,1.3,-,8.0,1.4
2016-02-09,1.3,-,8.0,1.5
2017-01-09,-0.9,-,8.0,0.8
2017-01-10,0.7,-,8.0,0.9
2017-01-11,-1,-,8.0,0.1
2017-01-12,-5,-,3.0,0.3
2017-01-13,-4.3,-,8.0,1.1
2017-01-14,-0.9,-,8.0,0.5
2017-01-15,-5,-,8.0,0.4
2017-01-16,-8.1,-,8.0,0.9
2017-01-17,-6.8,-,8.0,0.9
2017-01-18,-0.8,-,8.0,1.0
2017-01-19,1.5,-,8.0,7.8
2017-01-20,-3.8,-,0.0,7.0
2017-01-21,-5.7,-,0.0,63.9
2017-01-22,-3.5,-,8.0,56.8
2017-01-23,-0.3,-,8.0,0.8
2017-01-24,-12.2,-,8.0,72.6
2017-01-25,-13.1,-,0.0,2.4
2017-01-26,0.7,-,8.0,1.3
2017-01-27,-1.9,-,9.0,140.5
2017-01-28,-2.6,-,7.0,1.2
2017-01-29,-0.7,-,8.0,1.1
2017-01-30,0.8,-,8.0,1.6
2017-01-31,-3.4,-,8.0,2.0
2017-02-01,-6.4,-,8.0,0.8
2017-02-02,-4.9,-,1.0,1.5
2017-02-03,-2.1,-,8.0,1.6
2017-02-04,-2.5,-,8.0,1.7
2017-02-05,-5.8,-,8.0,1.1
2017-02-06,-15.8,-,8.0,71.4
2017-02-07,-18.5,-,0.0,160.3
2017-02-08,-13.5,-,2.0,221.5
2017-02-09,-12.9,-,8.0,106.4
2018-01-09,-4.7,-,0.0,39.6
2018-01-10,-2.5,-,8.0,0.9
2018-01-11,-5.7,-,8.0,0.5
2018-01-12,-6.6,-,8.0,1.4
2018-01-13,-3.5,-,8.0,0.6
2018-01-14,-3.9,-,8.0,37.5
2018-01-15,-7,-,8.0,0.3
2018-01-16,-11.2,-,8.0,61.4
2018-01-17,-8.2,-,0.0,0.2
2018-01-18,-7.9,-,8.0,0.4
2018-01-19,-10.5,-,1.0,0.8
2018-01-20,-6.5,-,8.0,0.8
2018-01-21,-12.8,-,5.0,0.7
2018-01-22,-18.7,-,8.0,0.9
2018-01-23,-17.4,-,2.0,1.2
2018-01-24,-6.3,-,8.0,0.6
2018-01-25,1.6,-,8.0,1.1
2018-01-26,1.7,-,7.0,1.0
2018-01-27,0.8,-,8.0,1.0
2018-01-28,-0.3,-,8.0,1.1
2018-01-29,-3.1,-,8.0,0.9
2018-01-30,-4.9,-,8.0,0.7
2018-01-31,-10.1,-,8.0,54.4
2018-02-01,-12.7,-,8.0,1.0
2018-02-02,-11.9,-,8.0,1.2
2018-02-03,-12.8,-,0.0,0.3
2018-02-04,-13.4,-,0.0,151.6
2018-02-05,-12.2,-,7.0,185.0
2018-02-06,-10.2,-,0.0,0.6
2018-02-07,-12.6,-,8.0,1.8
2018-02-08,-10,-,7.0,2.8
2018-02-09,-6.7,-,8.0,0.7
2019-01-09,-5.8,-,8.0,1.1
2019-01-10,-8.2,-,8.0,0.9
2019-01-11,-1,-,8.0,60.9
2019-01-12,-3.8,-,8.0,75.3
2019-01-13,-9.2,-,7.0,1.5
2019-01-14,-5.9,-,8.0,1.9
2019-01-15,-5.2,-,8.0,0.9
2019-01-16,-8.2,-,8.0,75.7
2019-01-17,-12.5,-,8.0,0.4
2019-01-18,-16.4,-,8.0,14.8
2019-01-19,-18.5,-,8.0,53.0
2019-01-20,-21.2,-,8.0,107.0
2019-01-21,-23,-,8.0,127.0
2019-01-22,-15.3,-,8.0,72.0
2019-01-23,-10.7,-,7.0,0.7
2019-01-24,-23.5,-,0.0,78.7
2019-01-25,-21.5,-,3.0,0.5
2019-01-26,-15.5,-,8.0,0.3
2019-01-27,-22.4,-,0.0,156.9
2019-01-28,-24.6,-,0.0,0.6
2019-01-29,-10.3,-,8.0,0.6
2019-01-30,-8.9,-,8.0,1.1
2019-01-31,-16,-,6.0,22.1
2019-02-01,-19.9,-,0.0,0.2
2019-02-02,-18.2,-,0.0,0.3
2019-02-03,-13.8,-,0.0,0.5
2019-02-04,-8,-,8.0,3.9
2019-02-05,-11.8,-,1.0,0.7
2019-02-06,-14.7,-,,170.3
2019-02-07,-6.5,-,8.0,0.9
2019-02-08,-0.9,-,8.0,0.5
2019-02-09,0.5,-,8.0,0.6
2014-10-09,8.1,-,8.0,1.5
2014-10-10,5.6,-,8.0,2.2
2014-10-11,4.9,-,8.0,26.4
2014-10-12,4.2,-,8.0,0.9
2014-10-13,2.1,-,8.0,1.2
2014-10-14,1.8,-,8.0,1.9
2014-10-15,-0.2,-,8.0,0.5
2014-10-16,-0.8,-,0.0,25.8
2014-10-17,-2.7,-,0.0,273.4
2014-10-18,-1.8,-,0.0,261.0
2014-10-19,1.7,-,8.0,1.7
2014-10-20,0.5,-,8.0,2.3
2014-10-21,-3.4,-,8.0,0.2
2014-10-22,-5.5,-,2.0,149.3
2014-10-23,-5.6,-,1.0,3.1
2014-10-24,-0.2,-,0.0,17.2
2014-10-25,1.1,-,8.0,2.2
2014-10-26,4.4,-,8.0,0.8
2014-10-27,8.5,-,8.0,1.0
2014-10-28,9.5,-,3.0,1.2
2014-10-29,9.3,-,8.0,117.7
2014-10-30,4.6,-,7.0,189.8
2014-10-31,0.6,-,3.0,20.6
2014-11-01,-3.8,-,7.0,180.2
2014-11-02,1,-,5.0,1.6
2014-11-03,8.5,-,9.0,3.1
2014-11-04,8.7,-,8.0,1.8
2014-11-05,-1.2,-,8.0,4.7
2014-11-06,-3,-,8.0,1.3
2014-11-07,-2.5,-,7.0,2.6
2014-11-08,-3,-,8.0,13.5
2014-11-09,1.6,-,8.0,0.9
2015-10-09,1.9,-,0.0,227.6
2015-10-10,2.2,-,7.0,103.0
2015-10-11,1.9,-,7.0,291.1
2015-10-12,4,-,5.0,240.7
2015-10-13,6.1,-,8.0,125.3
2015-10-14,5.9,-,8.0,239.8
2015-10-15,5.9,-,0.0,154.1
2015-10-16,7.5,-,0.0,96.3
2015-10-17,8,-,6.0,187.6
2015-10-18,7.2,-,4.0,97.6
2015-10-19,5.6,-,8.0,83.9
2015-10-20,4.7,-,8.0,75.2
2015-10-21,5.2,-,8.0,2.3
2015-10-22,7.2,-,8.0,0.1
2015-10-23,7.9,-,8.0,19.7
2015-10-24,4.4,-,8.0,175.5
2015-10-25,6.7,-,8.0,0.2
2015-10-26,5.7,-,8.0,228.9
2015-10-27,1.3,-,0.0,60.4
2015-10-28,0.9,-,0.0,238.8
2015-10-29,2.1,-,8.0,9.6
2015-10-30,-2.1,-,1.0,216.5
2015-10-31,3.6,-,8.0,12.9
2015-11-01,7.6,-,8.0,0.1
2015-11-02,8.4,-,0.0,69.3
2015-11-03,7.7,-,4.0,170.7
2015-11-04,6,-,1.0,52.7
2015-11-05,1.7,-,0.0,189.7
2015-11-06,3.1,-,9.0,0.5
2015-11-07,6.2,-,8.0,0.2
2015-11-08,3.9,-,8.0,0.5
2015-11-09,3.5,-,8.0,0.9
2016-10-09,5.8,-,8.0,-0.1
2016-10-10,5.5,-,8.0,27.3
2016-10-11,-0.3,-,0.0,0.2
2016-10-12,-0.3,-,8.0,0.3
2016-10-13,3,-,8.0,13.4
2016-10-14,5,-,,0.5
2016-10-15,5.1,-,8.0,0.7
2016-10-16,3.5,-,8.0,36.2
2016-10-17,4,-,8.0,0.3
2016-10-18,4.3,-,8.0,123.5
2016-10-19,3.1,-,8.0,209.9
2016-10-20,2.3,-,8.0,44.7
2016-10-21,2.5,-,8.0,0.0
2016-10-22,2.1,-,8.0,0.0
2016-10-23,2.7,-,8.0,1.2
2016-10-24,3.5,-,8.0,-0.3
2016-10-25,0.4,-,4.0,-0.1
2016-10-26,0.2,-,8.0,0.5
2016-10-27,1.3,-,8.0,0.9
2016-10-28,6.7,-,8.0,1.0
2016-10-29,3.6,-,8.0,2.5
2016-10-30,1.7,-,8.0,0.3
2016-10-31,0.3,-,8.0,3.8
2016-11-01,-0.2,-,8.0,0.3
2016-11-02,-0.6,-,7.0,0.1
2016-11-03,-2.3,-,8.0,68.9
2016-11-04,-4.3,-,8.0,9.8
2016-11-05,-5.7,-,8.0,32.4
2016-11-06,-7.5,-,8.0,0.3
2016-11-07,-9.1,-,6.0,0.1
2016-11-08,-7.3,-,1.0,0.3
2016-11-09,-7,-,7.0,0.4
2017-10-09,8.3,-,8.0,0.9
2017-10-10,7.8,-,8.0,0.9
2017-10-11,6.4,-,8.0,2.6
2017-10-12,6.3,-,8.0,8.5
2017-10-13,6.6,-,8.0,98.0
2017-10-14,5.7,-,8.0,0.6
2017-10-15,4.7,-,8.0,128.0
2017-10-16,7.1,-,8.0,10.8
2017-10-17,6.3,-,0.0,2.8
2017-10-18,4.8,-,8.0,40.7
2017-10-19,2.6,-,8.0,167.1
2017-10-20,1.4,-,8.0,216.1
2017-10-21,-0.9,-,8.0,105.6
2017-10-22,0.7,-,7.0,87.6
2017-10-23,-0.5,-,0.0,184.9
2017-10-24,-0.3,-,8.0,1.8
2017-10-25,0.1,-,8.0,105.9
2017-10-26,-0.4,-,8.0,0.6
2017-10-27,-0.6,-,8.0,0.9
2017-10-28,0.6,-,4.0,1.0
2017-10-29,0.4,-,8.0,1.0
2017-10-30,-0.5,-,8.0,0.7
2017-10-31,-4.6,-,8.0,214.4
2017-11-01,-6.5,-,7.0,0.9
2017-11-02,-5.9,-,1.0,46.2
2017-11-03,0.4,-,8.0,98.1
2017-11-04,2.8,-,7.0,24.1
2017-11-05,4.9,-,8.0,0.2
2017-11-06,5.6,-,8.0,0.3
2017-11-07,2,-,7.0,165.4
2017-11-08,3.1,-,8.0,7.6
2017-11-09,4,-,1.0,0.4
2018-10-09,9.1,-,8.0,0.6
2018-10-10,8.4,-,8.0,156.1
2018-10-11,7.8,-,0.0,221.9
2018-10-12,9.5,-,8.0,0.3
2018-10-13,9.5,-,7.0,28.0
2018-10-14,14.5,-,0.0,199.3
2018-10-15,13.2,-,0.0,217.7
2018-10-16,8.1,-,4.0,11.2
2018-10-17,6.5,-,0.0,2.2
2018-10-18,10,-,8.0,0.5
2018-10-19,5.8,-,0.0,243.7
2018-10-20,3.6,-,0.0,21.3
2018-10-21,6.8,-,1.0,74.0
2018-10-22,6.7,-,8.0,126.3
2018-10-25,0.9,-,8.0,5.7
2018-10-26,0.4,-,8.0,1.0
2018-10-27,-0.6,-,8.0,0.3
2018-10-28,-2.4,-,2.0,212.5
2018-10-29,-4.5,-,7.0,4.2
2018-10-30,-1.9,-,8.0,0.2
2018-10-31,3.1,-,8.0,0.2
2018-11-08,4.3,-,8.0,0.2
2018-11-09,4.2,-,8.0,0.4
2014-11-09,1.6,-,8.0,0.9
2014-11-10,5.1,-,8.0,3.5
2014-11-11,5.8,-,8.0,2.0
2014-11-12,1.8,-,8.0,57.9
2014-11-13,-1.6,-,8.0,0.2
2014-11-14,-2.7,-,8.0,0.2
2014-11-15,-4.4,-,8.0,0.2
2014-11-16,-1.5,-,8.0,48.7
2014-11-17,-2.4,-,8.0,0.2
2014-11-18,-1.5,-,8.0,0.3
2014-11-19,0.3,-,8.0,1.2
2014-11-20,-0.7,-,8.0,0.3
