Date,Average temperature [°C],Snow depth [cm],Cloud cover [1/8],Direct solar radiation mean [W/m2]
2021-09-21,5.2,-1,7.0,28.8
2021-09-22,5.2,-1,0.0,185.4
2021-09-23,6.3,-1,0.0,13.9
2021-09-24,8.0,-1,8.0,0.0
2021-09-25,8.6,-1,8.0,24.2
2021-09-26,8.7,-1,8.0,327.7
2021-09-27,7.2,-1,0.0,303.2
2021-09-28,6.9,-1,0.0,14.5
2021-09-29,8.8,-1,8.0,0.1
2021-09-30,8.3,-1,8.0,7.6
2021-10-01,8.1,-1,8.0,0.3
2021-10-02,9.3,-1,8.0,86.0
2021-10-03,9.7,-1,0.0,180.5
2021-10-04,10.8,-1,5.0,77.7
2021-10-05,9.6,-1,7.0,0.2
2021-10-06,10.5,-1,8.0,78.0
2021-10-07,10.1,-1,7.0,25.9
2021-10-08,10.8,-1,8.0,4.3
2021-10-09,11.4,-1,8.0,0.8
2021-10-10,10.8,-1,8.0,0.4
2021-10-11,9.4,-1,7.0,25.9
2021-10-12,7.3,-1,8.0,19.5
2021-10-13,5.9,-1,8.0,18.5
2021-10-14,3.9,-1,0.0,117.2
2021-10-15,6.9,-1,7.0,-0.1
2021-10-16,4.5,-1,7.0,198.7
2021-10-17,3.7,-1,0.0,228.1
2021-10-18,3.6,-1,0.0,74.0
2021-10-19,0.7,-1,7.0,210.6
2021-10-20,6.0,-1,8.0,0.1
2021-10-21,10.0,-1,8.0,40.9
2021-10-22,4.3,-1,8.0,-0.1
2021-10-23,1.0,-1,8.0,3.5
2021-10-24,-0.7,-1,8.0,37.1
2021-10-25,7.7,-1,8.0,7.9
2021-10-26,7.8,-1,8.0,0.2
2021-10-27,6.8,-1,8.0,3.0
2021-10-28,7.4,-1,8.0,20.6
2021-10-29,10.1,-1,8.0,0.1
2021-10-30,8.1,-1,8.0,0.5
2021-10-31,8.0,-1,8.0,2.3
2021-11-01,7.2,-1,5.0,38.3
2021-11-02,5.6,-1,2.0,99.8
2021-11-03,6.0,-1,8.0,-0.1
2021-11-04,6.9,-1,8.0,21.2
2021-11-05,5.2,-1,8.0,0.0
2021-11-06,3.3,-1,8.0,47.4
2021-11-07,1.3,-1,4.0,0.1
2021-11-08,0.1,-1,8.0,75.9
2021-11-09,-1.7,-1,0.0,35.6
2020-09-10,11.7,-1,8.0,197
2020-09-11,9.5,-1,0.0,146.1
2020-09-12,11.5,-1,5.0,0.3
2020-09-13,11.7,-1,8.0,340.4
2020-09-14,11.3,-1,0.0,267.1
2020-09-15,11.0,-1,0.0,126.5
2020-09-16,11.9,-1,6.0,3.1
2020-09-17,7.8,-1,7.0,5
2020-09-18,10.2,-1,8.0,178.3
2020-09-19,10.0,-1,0.0,247.4
2020-09-20,9.3,-1,0.0,146.4
2020-09-21,11.9,-1,7.0,77.7
2020-09-22,12.5,-1,7.0,41.4
2020-09-23,12.7,-1,0.0,160.3
2020-09-24,14.3,-1,0.0,181.9
2020-09-25,14.3,-1,0.0,25.2
2020-09-26,14.9,-1,0.0,121.6
2020-09-27,15.3,-1,0.0,219.2
2020-09-28,13.8,-1,0.0,173.4
2020-09-29,12.4,-1,8.0,0.1
2020-09-30,12.4,-1,8.0,91.2
2020-10-01,12.3,-1,8.0,91.5
2020-10-02,11.6,-1,0.0,107
2020-10-03,12.2,-1,0.0,31.4
2020-10-04,11.8,-1,8.0,-0.1
2020-10-05,13.6,-1,8.0,273.2
2020-10-06,13.1,-1,7.0,16.2
2020-10-07,12.0,-1,7.0,30.3
2020-10-08,12.1,-1,3.0,38
2020-10-09,10.9,-1,7.0,1.5
2020-10-10,9.4,-1,1.0,98.8
2020-10-11,9.1,-1,8.0,87.1
2020-10-12,6.5,-1,8.0,58.2
2020-10-13,7.1,-1,8.0,42.6
2020-10-14,6.7,-1,4.0,53
2020-10-15,4.5,-1,7.0,144.6
2020-10-16,3.3,-1,8.0,145.6
2020-10-17,3.3,-1,0.0,74
2020-10-18,3.2,-1,8.0,54.9
2020-10-19,0.8,-1,8.0,33.2
2020-10-20,-0.3,-1,7.0,-
2020-10-21,2.6,-1,2.0,-
2020-10-22,8.1,-1,8.0,0.1
2020-10-23,6.0,-1,8.0,15.9
2020-10-24,1.0,-1,0.0,50.3
2020-10-25,3.0,-1,8.0,0.5
2020-10-26,9.2,-1,8.0,0.2
2020-10-27,10.2,-1,8.0,0.1
2020-10-28,8.6,-1,7.0,10.9
2020-10-29,8.7,-1,8.0,8.6
2020-10-30,7.1,-1,8.0,0.3
2020-10-31,6.0,-1,9.0,0.3
2020-11-01,7.3,-1,8.0,0.2
2020-11-02,6.4,-1,8.0,0.2
2020-11-03,9.8,-1,8.0,54.8
2020-11-04,5.8,-1,8.0,5.9
2020-11-05,5.9,-1,3.0,9
2020-11-06,8.1,-1,0.0,110.3
2020-11-07,7.6,-1,0.0,124.9
2020-11-08,3.0,-1,7.0,165.6
2020-11-09,2.8,-1,0.0,87.6
2020-11-10,-0.4,-1,0.0,52
2020-11-11,1.0,-1,8.0,0.5
2020-11-12,4.7,-1,8.0,21.1
2020-11-13,3.6,-1,8.0,0
2020-11-14,2.8,-1,8.0,0.2
2020-11-15,2.1,-1,7.0,5.7
2020-11-16,3.1,-1,8.0,0.1
2020-11-17,4.5,-1,8.0,0.1
2020-11-18,8.2,-1,8.0,38.3
2020-11-19,7.3,-1,8.0,0.1
2020-11-20,-0.2,-1,8.0,42.8
2020-11-21,-0.2,-1,8.0,6.2
2020-11-22,4.7,-1,8.0,46.5
2020-11-23,3.4,-1,7.0,90.6
2020-11-24,1.1,-1,7.0,44.2
2020-11-25,0.0,-1,8.0,0.5
2020-11-26,4.0,-1,8.0,0.1
2020-11-27,0.3,-1,7.0,0.3
2020-11-28,0.5,-1,8.0,0.6
2020-11-29,0.0,-1,8.0,0.1
2020-11-30,-0.4,-1,8.0,0.3
2020-12-01,1.3,3,7.0,0.5
2020-12-02,1.4,-1,8.0,0.8
2020-12-03,-1.3,-1,8.0,0.2
2020-12-04,0.6,-1,8.0,0.1
2020-12-05,2.5,-1,8.0,0.1
2020-12-06,2.6,-1,8.0,0.2
2020-12-07,0.4,-1,8.0,79.3
2020-12-08,-2.3,-1,0.0,44
2020-12-09,-3.2,-1,0.0,6.2
2020-12-10,-3.8,-1,0.0,0.2
2020-12-11,-3.9,-1,7.0,0.1
2020-12-12,-0.6,-1,8.0,0
2020-12-13,-2.2,-1,8.0,0.3
2020-12-14,-2.7,-1,8.0,0.4
2020-12-15,-0.8,3,8.0,0.3
2020-12-16,1.0,2,9.0,0.3
2020-12-17,-0.5,5,8.0,0.6
2020-12-18,0.2,5,8.0,0.2
2020-12-19,1.0,7,8.0,0.4
2020-12-20,4.5,3,9.0,0.1
2020-12-21,2.8,-1,8.0,0.3
2020-12-22,3.3,-1,8.0,0.2
2020-12-23,0.3,-1,8.0,0.2
2020-12-24,0.4,4,8.0,0.4
2020-12-25,-0.7,3,8.0,0.2
2020-12-26,-3.2,3,8.0,0.5
2020-12-27,-1.4,3,8.0,0.3
2020-12-28,-0.5,3,8.0,0.1
2020-12-29,-0.7,6,8.0,-0.1
2020-12-30,0.8,7,8.0,0.2
2020-12-31,0.6,5,8.0,0.4
2021-01-01,0.2,8,8.0,0.6
2021-01-02,-1.2,7,7.0,0.3
2021-01-03,-3.1,20,8.0,0.5
2021-01-04,-2.8,20,8.0,0.4
2021-01-05,-5.0,18,8.0,0.3
2021-01-06,-4.3,17,8.0,0.4
2021-01-07,-3.3,16,8.0,0.1
2021-01-08,-4.4,15,8.0,0.2
2021-01-09,-9.0,14,8.0,75.2
2022-09-10,9.3,-1,0.0,390.9
2022-09-11,10.4,-1,0.0,343.4
2022-09-12,10.6,-1,0.0,332.6
2022-09-13,9.5,-1,0.0,5.0
2022-09-14,11.9,-1,8.0,-0.1
2022-09-15,11.8,-1,8.0,37.6
2022-09-16,10.5,-1,8.0,27.5
2022-09-17,10.9,-1,7.0,58.6
2022-09-18,10.1,-1,8.0,82.0
2022-09-19,11.2,-1,8.0,114.6
2022-09-20,9.8,-1,7.0,10.9
2022-09-21,8.2,-1,7.0,116.9
2022-09-22,7.0,-1,8.0,172.1
2022-09-23,9.1,-1,7.0,69.4
2022-09-24,9.2,-1,7.0,49.0
2022-09-25,7.7,-1,7.0,120.6
2022-09-26,8.3,-1,8.0,38.0
2022-09-27,8.3,-1,2.0,211.0
2022-09-28,8.9,-1,0.0,38.6
2022-09-29,6.9,-1,8.0,0.0
2022-09-30,7.3,-1,8.0,75.8
2022-10-01,6.2,-1,0.0,120.0
2022-10-02,7.7,-1,0.0,37.9
2022-10-03,5.7,-1,8.0,3.6
2022-10-04,6.4,-1,7.0,1.5
2022-10-05,6.9,-1,4.0,1.1
2022-10-06,11.4,-1,8.0,56.3
2022-10-07,11.5,-1,0.0,89.3
2022-10-08,10.3,-1,8.0,2.1
2022-10-09,6.4,-1,0.0,290.7
2022-10-10,8.0,-1,2.0,97.0
2022-10-11,7.7,-1,5.0,49.9
2022-10-12,4.2,-1,2.0,261.2
2022-10-13,5.0,-1,0.0,35.6
2022-10-14,9.2,-1,7.0,0.0
2022-10-15,9.6,-1,8.0,0.3
2022-10-16,11.0,-1,8.0,0.1
2022-10-17,8.6,-1,7.0,10.9
2022-10-18,6.6,-1,7.0,9.2
2022-10-19,3.0,-1,3.0,171.7
2022-10-20,2.8,-1,4.0,136.8
2022-10-21,4.5,-1,0.0,41.8
2022-10-22,5.5,-1,8.0,74.9
2022-10-23,4.9,-1,7.0,66.5
2022-10-24,-0.3,-1,0.0,226.7
2022-10-25,1.3,-1,0.0,0.1
2022-10-26,7.2,-1,8.0,0.2
2022-10-27,6.8,-1,8.0,0.2
2022-10-28,9.8,-1,8.0,4.5
2022-10-29,9.3,-1,8.0,1.8
2022-10-30,3.4,-1,0.0,25.0
2022-10-31,2.9,-1,0.0,161.2
2022-11-01,6.6,-1,9.0,37.3
2022-11-02,4.2,-1,8.0,0.2
2022-11-03,4.3,-1,8.0,0.0
2022-11-04,4.1,-1,8.0,-0.1
2022-11-05,0.8,-1,8.0,0.1
2022-11-06,5.3,-1,8.0,0.8
2022-11-07,7.9,-1,8.0,0.1
2022-11-08,6.1,-1,8.0,1.8
2022-11-09,5.3,-1,8.0,0.2
2022-11-10,8.9,-1,8.0,1.2
2022-11-11,9.8,-1,8.0,0.0
2022-11-12,10.9,-1,8.0,134.2
2022-11-13,4.7,-1,1.0,162.8
2022-11-14,2.3,-1,1.0,0.3
2022-11-15,1.8,-1,8.0,0.0
2022-11-16,-1.4,-1,8.0,0.3
2022-11-17,-0.3,-1,8.0,2.6
2022-11-18,-1.9,-1,8.0,0.0
2022-11-19,-2.9,-1,7.0,0.1
2022-11-20,-2.7,-1,8.0,-0.1
2022-11-21,-4.1,-1,7.0,0.1
2022-11-22,-2.9,-1,8.0,0.2
2022-11-23,-4.1,-1,8.0,3.6
2022-11-24,-3.9,-1,8.0,0.3
2022-11-25,-4.0,-1,8.0,0.0
2022-11-26,-4.2,-1,8.0,0.1
2022-11-27,-4.7,-1,8.0,0.4
2022-11-28,-2.8,3,8.0,0.2
2022-11-29,-1.5,3,8.0,0.1
2022-11-30,-1.8,4,8.0,0.4
2022-12-01,-1.7,5,8.0,0.2
2022-12-02,-2.7,5,8.0,0.2
2022-12-03,-4.5,5,8.0,0.4
2022-12-04,-4.8,6,8.0,0.5
2022-12-05,-5.2,6,8.0,0.6
2022-12-06,-1.6,5,8.0,0.4
2022-12-07,-1.9,6,8.0,0.4
2022-12-08,-3.0,17,8.0,0.7
2022-12-09,-8.2,18,8.0,37.4
2023-09-10,16.5,-1,7.0,69.2
2023-09-11,16.2,-1,1.0,49.9
2023-09-12,17.3,-1,8.0,24.4
2023-09-13,16.2,-1,7.0,0.2
2023-09-14,12.8,-1,6.0,256.6
2023-09-15,10.8,-1,0.0,320.3
2023-09-16,14.5,-1,8.0,110.0
2023-09-17,12.0,-1,2.0,157.9
2023-09-18,9.0,-1,4.0,288.7
2023-09-19,12.5,-1,0.0,2.8
2023-09-20,12.6,-1,4.0,27.4
2023-09-21,16.3,-1,7.0,51.4
2023-09-22,17.1,-1,7.0,259.4
2023-09-23,15.1,-1,7.0,-0.1
2023-09-24,13.3,-1,7.0,206.7
2023-09-25,10.9,-1,7.0,102.4
2023-09-26,13.5,-1,7.0,48.6
2023-09-27,14.3,-1,7.0,13.0
2023-09-28,14.0,-1,8.0,193.0
2023-09-29,15.7,-1,7.0,8.7
2023-09-30,14.2,-1,6.0,38.3
2023-10-01,11.5,-1,0.0,30.7
2023-10-02,10.9,-1,8.0,120.2
2023-10-03,11.3,-1,8.0,5.5
2023-10-04,8.4,-1,8.0,116.2
2023-10-05,7.5,-1,5.0,36.1
2023-10-06,5.4,-1,0.0,176.8
2023-10-07,4.3,-1,8.0,0.9
2023-10-08,3.5,-1,8.0,40.4
2023-10-09,2.3,-1,1.0,131.3
2023-10-10,1.0,-1,0.0,26.6
2023-10-11,10.4,-1,7.0,-0.1
2023-10-12,6.9,-1,0.0,86.4
2023-10-13,7.1,-1,1.0,168.8
2023-10-14,9.1,-1,7.0,20.6
2023-10-15,5.1,-1,6.0,114.9
2023-10-16,4.0,-1,2.0,171.5
2023-10-17,2.7,-1,7.0,213.7
2023-10-18,0.5,-1,0.0,0.5
2023-10-19,0.9,-1,8.0,8.2
2023-10-20,0.3,-1,7.0,219.3
2023-10-21,-0.7,-1,0.0,38.0
2023-10-22,0.9,-1,0.0,0.0
2023-10-23,2.0,-1,8.0,0.5
2023-10-24,-0.1,-1,7.0,29.7
2023-10-25,-0.8,-1,8.0,0.1
2023-10-26,-0.7,-1,1.0,2.2
2023-10-27,-1.2,-1,8.0,0.1
2023-10-28,-1.2,-1,8.0,0.5
2023-10-29,-3.8,-1,8.0,168.0
2023-10-30,-1.0,-1,7.0,0.6
2023-10-31,0.0,-1,7.0,0.0
2023-11-01,1.0,-1,8.0,0.4
2023-11-02,-1.0,-1,8.0,56.2
2023-11-03,0.6,-1,8.0,0.6
2023-11-04,6.0,-1,8.0,-0.1
2023-11-05,7.0,-1,8.0,9.4
2023-11-06,6.5,-1,8.0,0.1
2023-11-07,5.9,-1,8.0,0.2
2023-11-08,2.1,-1,7.0,0.4
2023-11-09,1.0,-1,9.0,3.0
2023-11-10,4.8,-1,8.0,0.0
2023-11-11,6.1,-1,8.0,0.0
2023-11-12,1.9,-1,8.0,-0.2
2023-11-13,-0.2,-1,8.0,0.2
2023-11-14,-1.1,-1,8.0,0.5
2023-11-15,-2.2,-1,8.0,0.4
2023-11-16,-4.9,-1,8.0,110.9
2023-11-17,-5.9,-1,8.0,123.5
2023-11-18,-3.0,-1,8.0,0.9
2023-11-19,-2.5,-1,8.0,0.6
2023-11-20,-1.0,-1,8.0,1.0
2023-11-21,-4.6,-1,8.0,0.5
2023-11-22,-7.1,2,0.0,5.7
2023-11-23,0.2,8,8.0,12.5
2023-11-24,-3.9,6,8.0,0.1
2023-11-25,-10.6,7,7.0,30.3
2023-11-26,-11.8,6,7.0,0.6
2023-11-27,-13.9,7,0.0,68.9
2023-11-28,-4.9,10,8.0,0.6
2023-11-29,-2.7,13,8.0,0.2
2023-11-30,-5.4,12,8.0,0.2
2023-12-01,-6.9,13,8.0,0.3
2023-12-02,-10.0,14,8.0,1.4
2023-12-03,-11.2,14,8.0,37.2
2023-12-04,-13.0,14,0.0,1.2
2023-12-05,-15.1,14,8.0,16.6
2023-12-06,-11.0,15,7.0,49.5
2023-12-07,-6.9,15,8.0,1.7
2023-12-08,-8.7,14,8.0,0.1
2023-12-09,-11.0,15,8.0,0.7
2015-01-09,0.1,9,8.0,1.6
2015-01-10,-2.5,9,8.0,1.0
2015-01-11,-9.6,13,7.0,0.9
2015-01-12,-14.0,12,8.0,19.0
2015-01-13,-4.4,17,8.0,3.7
2015-01-14,-0.5,27,8.0,5.7
2015-01-15,-0.6,25,8.0,63.1
2015-01-16,1.4,28,7.0,1.5
2015-01-17,2.0,20,5.0,0.8
2015-01-18,0.6,20,7.0,1.4
2015-01-19,-3.1,21,9.0,0.7
2015-01-20,-7.2,20,8.0,0.5
2015-01-21,-11.7,20,7.0,2.2
2015-01-22,-12.3,20,7.0,0.3
2015-01-23,-7.5,21,7.0,0.9
2015-01-24,-3.7,28,8.0,5.8
2015-01-25,-2.3,26,8.0,0.6
2015-01-26,-0.7,26,8.0,0.6
2015-01-27,-1.0,25,7.0,0.5
2015-01-28,-0.6,28,8.0,0.8
2015-01-29,-0.3,28,8.0,0.5
2015-01-30,-0.6,29,7.0,38.5
2015-01-31,-0.4,29,7.0,1.1
2015-02-01,-0.3,35,7.0,3.0
2015-02-02,-0.6,41,8.0,2.8
2015-02-03,-1.7,51,8.0,1.6
2015-02-04,-3.0,50,7.0,0.6
2015-02-05,-2.9,48,8.0,1.3
2015-02-06,-0.6,48,7.0,65.5
2015-02-07,0.1,47,7.0,4.4
2015-02-08,-4.3,45,1.0,47.1
2015-02-09,-6.5,45,7.0,1.2
2016-01-09,-16.5,3,7.0,0.2
2016-01-10,-20.1,3,0.0,0.5
2016-01-11,-11.1,3,7.0,0.3
2016-01-12,-8.9,3,7.0,0.3
2016-01-13,-11.3,12,9.0,0.4
2016-01-14,-13.2,14,7.0,27.7
2016-01-15,-16.4,15,0.0,65.6
2016-01-16,-22.3,15,0.0,57.1
2016-01-17,-21.1,16,7.0,31.2
2016-01-18,-22.5,15,0.0,0.8
2016-01-19,-18.1,18,8.0,0.7
2016-01-20,-24.8,17,0.0,100.1
2016-01-21,-21.0,17,5.0,25.6
2016-01-22,-23.5,17,5.0,114.8
2016-01-23,-7.0,17,8.0,1.3
2016-01-24,-3.1,16,8.0,1.0
2016-01-25,-2.9,16,8.0,6.0
2016-01-26,-0.4,17,8.0,1.5
2016-01-27,0.9,14,8.0,1.4
2016-01-28,1.6,11,8.0,1.3
2016-01-29,0.0,10,8.0,6.4
2016-01-30,3.0,9,8.0,3.3
2016-01-31,0.0,7,5.0,1.5
2016-02-01,-1.3,7,7.0,93.7
2016-02-02,-0.4,10,8.0,1.2
2016-02-03,-3.0,12,7.0,1.3
2016-02-04,-2.2,12,8.0,68.4
2016-02-05,-4.3,12,8.0,59.8
2016-02-06,-4.1,12,5.0,1.6
2016-02-07,2.1,14,8.0,1.3
2016-02-08,1.2,9,8.0,1.4
2016-02-09,2.5,7,7.0,1.5
2017-01-09,-0.6,12,8.0,0.8
2017-01-10,1.4,11,8.0,0.9
2017-01-11,-2.1,8,7.0,0.1
2017-01-12,-4.0,7,1.0,0.3
2017-01-13,-0.7,15,8.0,1.1
2017-01-14,-0.7,15,8.0,0.5
2017-01-15,-3.6,15,7.0,0.4
2017-01-16,-6.5,15,8.0,0.9
2017-01-17,-4.5,14,7.0,0.9
2017-01-18,-0.2,14,8.0,1.0
2017-01-19,1.5,13,8.0,7.8
2017-01-20,-2.3,13,0.0,7.0
2017-01-21,-4.3,13,0.0,63.9
2017-01-22,0.3,14,9.0,56.8
2017-01-23,-0.3,14,7.0,0.8
2017-01-24,-3.8,14,8.0,72.6
2017-01-25,-7.1,13,0.0,2.4
2017-01-26,1.4,14,8.0,1.3
2017-01-27,-1.8,12,0.0,140.5
2017-01-28,-2.5,12,9.0,1.2
2017-01-29,0.3,12,8.0,1.1
2017-01-30,0.7,12,7.0,1.6
2017-01-31,-1.1,12,7.0,2.0
2017-02-01,-2.1,12,7.0,0.8
2017-02-02,-1.9,11,8.0,1.5
2017-02-03,-2.0,13,8.0,1.6
2017-02-04,-0.6,12,8.0,1.7
2017-02-05,-4.0,13,8.0,1.1
2017-02-06,-9.5,12,7.0,71.4
2017-02-07,-16.5,14,5.0,160.3
2017-02-08,-12.4,15,7.0,221.5
2017-02-09,-14.3,14,3.0,106.4
2018-01-09,-2.7,22,7.0,39.6
2018-01-10,-3.7,21,1.0,0.9
2018-01-11,-4.3,22,7.0,0.5
2018-01-12,-5.6,23,8.0,1.4
2018-01-13,-4.8,23,7.0,0.6
2018-01-14,-5.0,22,8.0,37.5
2018-01-15,-7.6,22,8.0,0.3
2018-01-16,-7.3,22,8.0,61.4
2018-01-17,-7.5,20,1.0,0.2
2018-01-18,-6.3,30,7.0,0.4
2018-01-19,-5.5,30,7.0,0.8
2018-01-20,-3.7,29,8.0,0.8
2018-01-21,-7.4,28,8.0,0.7
2018-01-22,-11.1,29,5.0,0.9
2018-01-23,-13.8,24,8.0,1.2
2018-01-24,-2.8,33,7.0,0.6
2018-01-25,3.3,31,8.0,1.1
2018-01-26,2.6,24,7.0,1.0
2018-01-27,1.2,22,8.0,1.0
2018-01-28,-0.6,21,8.0,1.1
2018-01-29,-1.0,22,7.0,0.9
2018-01-30,-4.4,22,7.0,0.7
2018-01-31,-6.0,23,7.0,54.4
2018-02-01,-6.1,24,8.0,1.0
2018-02-02,-4.2,28,8.0,1.2
2018-02-03,-9.5,29,7.0,0.3
2018-02-04,-12.6,25,0.0,151.6
2018-02-05,-9.6,28,7.0,185.0
2018-02-06,-9.8,30,5.0,0.6
2018-02-07,-8.5,32,7.0,1.8
2018-02-08,-6.6,36,7.0,2.8
2018-02-09,-6.5,34,7.0,0.7
2019-01-09,-3.5,22,7.0,1.1
2019-01-10,-6.6,22,7.0,0.9
2019-01-11,0.1,23,7.0,60.9
2019-01-12,-4.1,23,0.0,75.3
2019-01-13,-10.8,22,0.0,1.5
2019-01-14,-3.1,24,7.0,1.9
2019-01-15,-6.0,32,7.0,0.9
2019-01-16,-7.1,32,8.0,75.7
2019-01-19,-13.5,38,3.0,53.0
2019-01-20,-10.3,49,7.0,107.0
2019-01-21,-20.8,45,0.0,127.0
2019-01-22,-19.0,44,3.0,72.0
2019-01-23,-6.3,42,8.0,0.7
2019-01-24,-14.7,46,8.0,78.7
2019-01-25,-8.0,45,7.0,0.5
2019-01-26,-10.1,47,7.0,0.3
2019-01-27,-18.9,46,8.0,156.9
2019-01-28,-15.8,45,5.0,0.6
2019-01-29,-7.6,40,8.0,0.6
2019-01-30,-5.7,51,7.0,1.1
2019-01-31,-5.4,52,7.0,22.1
2019-02-01,-6.5,51,8.0,0.2
2019-02-02,-6.4,49,8.0,0.3
2019-02-03,-3.7,53,8.0,0.5
2019-02-04,-5.3,54,8.0,3.9
2019-02-05,-2.1,56,7.0,0.7
2019-02-06,-6.8,62,8.0,170.3
2019-02-07,-2.3,62,8.0,0.9
2019-02-08,0.6,63,8.0,0.5
2019-02-09,1.2,61,7.0,0.6
2014-10-09,10.0,-1,7.0,1.5
2014-10-10,11.3,-1,8.0,2.2
2014-10-11,9.6,-1,3.0,26.4
2014-10-12,5.4,-1,1.0,0.9
2014-10-13,6.8,-1,7.0,1.2
2014-10-14,6.7,-1,8.0,1.9
2014-10-15,2.2,-1,0.0,0.5
2014-10-16,0.8,-1,1.0,25.8
2014-10-17,-1.3,-1,0.0,273.4
2014-10-18,-2.2,-1,7.0,261.0
2014-10-19,3.7,-1,7.0,1.7
2014-10-20,4.4,-1,7.0,2.3
2014-10-21,-0.5,-1,8.0,0.2
2014-10-22,-3.6,-1,7.0,149.3
2014-10-23,-5.4,-1,3.0,3.1
2014-10-24,-0.7,-1,5.0,17.2
2014-10-25,2.1,-1,7.0,2.2
2014-10-26,5.6,-1,8.0,0.8
2014-10-27,10.3,0,8.0,1.0
2014-10-28,11.5,-1,7.0,1.2
2014-10-29,8.7,-1,0.0,117.7
2014-10-30,4.3,-1,7.0,189.8
2014-10-31,1.8,-1,5.0,20.6
2014-11-01,-1.6,-1,8.0,180.2
2014-11-02,4.2,-1,7.0,1.6
2014-11-03,9.0,-1,7.0,3.1
2014-11-04,9.3,-1,7.0,1.8
2014-11-05,2.5,-1,8.0,4.7
2014-11-06,0.0,-1,8.0,1.3
2014-11-07,0.4,8,7.0,2.6
2014-11-08,0.0,6,7.0,13.5
2014-11-09,2.3,5,8.0,0.9
2015-10-09,1.4,-1,1.0,227.6
2015-10-10,2.0,-1,7.0,103.0
2015-10-11,0.2,-1,1.0,291.1
2015-10-12,3.0,-1,0.0,240.7
2015-10-13,1.6,-1,0.0,125.3
2015-10-14,2.0,-1,7.0,239.8
2015-10-15,2.2,-1,1.0,154.1
2015-10-16,0.9,-1,0.0,96.3
2015-10-17,2.1,-1,0.0,187.6
2015-10-18,5.3,-1,7.0,97.6
2015-10-19,3.8,-1,3.0,83.9
2015-10-20,2.1,-1,7.0,75.2
2015-10-21,5.3,-1,8.0,2.3
2015-10-22,7.6,-1,7.0,0.1
2015-10-23,9.1,-1,8.0,19.7
2015-10-24,4.5,-1,8.0,175.5
2015-10-25,7.3,-1,9.0,0.2
2015-10-26,5.5,-1,7.0,228.9
2015-10-27,2.8,-1,3.0,60.4
2015-10-28,-2.8,-1,0.0,238.8
2015-10-29,0.0,-1,7.0,9.6
2015-10-30,-0.9,-1,7.0,216.5
2015-10-31,3.9,-1,7.0,12.9
2015-11-01,8.7,-1,8.0,0.1
2015-11-02,8.0,-1,3.0,69.3
2015-11-03,7.8,-1,0.0,170.7
2015-11-04,7.2,-1,7.0,52.7
2015-11-05,0.6,-1,0.0,189.7
2015-11-06,3.0,-1,9.0,0.5
2015-11-07,6.1,-1,8.0,0.2
2015-11-08,7.3,-1,8.0,0.5
2015-11-09,4.7,-1,7.0,0.9
2016-10-09,5.2,-1,8.0,-0.1
2016-10-10,4.7,-1,0.0,27.3
2016-10-11,3.7,-1,8.0,0.2
2016-10-12,2.4,-1,8.0,0.3
2016-10-13,1.1,-1,8.0,13.4
2016-10-14,2.9,0,8.0,0.5
2016-10-15,3.5,0,8.0,0.7
2016-10-16,4.0,0,8.0,36.2
2016-10-17,4.0,0,8.0,0.3
2016-10-18,3.6,-1,8.0,123.5
2016-10-19,1.1,-1,7.0,209.9
2016-10-20,3.1,-1,7.0,44.7
2016-10-21,1.9,0,8.0,0.0
2016-10-22,1.4,-1,8.0,0.0
2016-10-23,3.8,-1,8.0,1.2
2016-10-24,4.2,-1,7.0,-0.3
2016-10-25,0.9,-1,7.0,-0.1
2016-10-26,-0.1,-1,8.0,0.5
2016-10-27,3.9,-1,8.0,0.9
2016-10-28,7.6,-1,8.0,1.0
2016-10-29,3.9,-1,8.0,2.5
2016-10-30,2.7,-1,8.0,0.3
2016-10-31,1.1,-1,7.0,3.8
2016-11-01,-0.2,-1,1.0,0.3
2016-11-02,-1.2,-1,7.0,0.1
2016-11-03,-2.3,2,7.0,68.9
2016-11-04,-2.5,2,7.0,9.8
2016-11-05,-4.4,2,7.0,32.4
2016-11-06,-5.6,2,8.0,0.3
2016-11-07,-6.5,2,8.0,0.1
2016-11-08,-6.6,3,7.0,0.3
2016-11-09,-5.1,9,8.0,0.4
2017-10-09,8.0,-1,8.0,0.9
2017-10-10,7.8,-1,8.0,0.9
2017-10-11,6.5,-1,7.0,2.6
2017-10-13,6.4,-1,7.0,98.0
2017-10-14,5.6,-1,8.0,0.6
2017-10-15,6.1,-1,8.0,128.0
2017-10-16,8.3,-1,3.0,10.8
2017-10-17,6.0,-1,0.0,2.8
2017-10-18,6.6,-1,9.0,40.7
2017-10-20,1.7,-1,7.0,216.1
2017-10-21,1.4,-1,9.0,105.6
2017-10-22,0.5,-1,1.0,87.6
2017-10-23,0.4,-1,8.0,184.9
2017-10-24,-1.4,-1,7.0,1.8
2017-10-25,0.4,-1,8.0,105.9
2017-10-26,-1.2,3,7.0,0.6
2017-10-27,-1.3,9,7.0,0.9
2017-10-28,1.0,8,8.0,1.0
2017-10-29,0.8,4,7.0,1.0
2017-10-30,0.8,3,7.0,0.7
2017-10-31,-1.1,3,8.0,214.4
2017-11-01,-3.2,3,7.0,0.9
2017-11-02,-6.0,2,0.0,46.2
2017-11-03,-0.8,2,8.0,98.1
2017-11-04,3.8,2,7.0,24.1
2017-11-05,6.4,-1,7.0,0.2
